user_id	default	template_name	age	category	sex	group	array	scoring	template_core_id
		pe_ms6		text		4th finger DIP flexion (0-80 degrees)	LEFT: *~* DEGREES		1261
		pe_ms6		text		4th finger DIP extension (0-80 degrees)			1262
	normal	pe_ms6		text		4th finger DIP extension (0-80 degrees)	80 degrees bilaterally		1263
		pe_ms6		text		4th finger DIP extension (0-80 degrees)	RIGHT: *~* DEGREES		1264
		pe_ms6		text		4th finger DIP extension (0-80 degrees)	LEFT: *~* DEGREES		1265
		pe_ms6		text		4th finger PIP flexion (0-120 degrees)			1266
	normal	pe_ms6		text		4th finger PIP flexion (0-120 degrees)	120 degrees bilaterally		1267
		pe_ms6		text		4th finger PIP flexion (0-120 degrees)	RIGHT: *~* DEGREES		1268
		pe_ms6		text		4th finger PIP flexion (0-120 degrees)	LEFT: *~* DEGREES		1269
		pe_ms6		text		4th finger PIP extension (0-120 degrees)			1270
	normal	pe_ms6		text		4th finger PIP extension (0-120 degrees)	120 degrees bilaterally		1271
		pe_ms6		text		4th finger PIP extension (0-120 degrees)	RIGHT: *~* DEGREES		1272
		pe_ms6		text		4th finger PIP extension (0-120 degrees)	LEFT: *~* DEGREES		1273
		pe_ms6		text		5th finger DIP flexion (0-80 degrees)			1274
	normal	pe_ms6		text		5th finger DIP flexion (0-80 degrees)	80 degrees bilaterally		1275
		pe_ms6		text		5th finger DIP flexion (0-80 degrees)	RIGHT: *~* DEGREES		1276
		pe_ms6		text		5th finger DIP flexion (0-80 degrees)	LEFT: *~* DEGREES		1277
		pe_ms6		text		5th finger DIP extension (0-80 degrees)			1278
	normal	pe_ms6		text		5th finger DIP extension (0-80 degrees)	80 degrees bilaterally		1279
		pe_ms6		text		5th finger DIP extension (0-80 degrees)	RIGHT: *~* DEGREES		1280
		pe_ms6		text		5th finger DIP extension (0-80 degrees)	LEFT: *~* DEGREES		1281
		pe_ms6		text		5th finger PIP flexion (0-120 degrees)			1282
	normal	pe_ms6		text		5th finger PIP flexion (0-120 degrees)	120 degrees bilaterally		1283
		pe_ms6		text		5th finger PIP flexion (0-120 degrees)	RIGHT: *~* DEGREES		1284
		pe_ms6		text		5th finger PIP flexion (0-120 degrees)	LEFT: *~* DEGREES		1285
		pe_ms6		text		5th finger PIP extension (0-120 degrees)			1286
	normal	pe_ms6		text		5th finger PIP extension (0-120 degrees)	120 degrees bilaterally		1287
		pe_ms6		text		5th finger PIP extension (0-120 degrees)	RIGHT: *~* DEGREES		1288
		pe_ms6		text		5th finger PIP extension (0-120 degrees)	LEFT: *~* DEGREES		1289
		pe_ms7		text		Flexion (0-125 degrees)			1290
	normal	pe_ms7		text		Flexion (0-125 degrees)	125 degrees bilaterally		1291
		pe_ms7		text		Flexion (0-125 degrees)	RIGHT: *~* DEGREES		1292
		pe_ms7		text		Flexion (0-125 degrees)	LEFT: *~* DEGREES		1293
		pe_ms7		text		Extension (0-115 degrees)			1294
	normal	pe_ms7		text		Extension (0-115 degrees)	115 degrees bilaterally		1295
		pe_ms7		text		Extension (0-115 degrees)	RIGHT: *~* DEGREES		1296
		pe_ms7		text		Extension (0-115 degrees)	LEFT: *~* DEGREES		1297
		pe_ms7		text		Abduction (0-45 degrees)			1298
	normal	pe_ms7		text		Abduction (0-45 degrees)	45 degrees bilaterally		1299
		pe_ms7		text		Abduction (0-45 degrees)	RIGHT: *~* DEGREES		1300
		pe_ms7		text		Abduction (0-45 degrees)	LEFT: *~* DEGREES		1301
		pe_ms7		text		Adduction (0-45 degrees)			1302
	normal	pe_ms7		text		Adduction (0-45 degrees)	45 degrees bilaterally		1303
		pe_ms7		text		Adduction (0-45 degrees)	RIGHT: *~* DEGREES		1304
		pe_ms7		text		Adduction (0-45 degrees)	LEFT: *~* DEGREES		1305
		pe_ms8		text		Flexion (0-130 degrees)			1306
	normal	pe_ms8		text		Flexion (0-130 degrees)	130 degrees bilaterally		1307
		pe_ms8		text		Flexion (0-130 degrees)	RIGHT: *~* DEGREES		1308
		pe_ms8		text		Flexion (0-130 degrees)	LEFT: *~* DEGREES		1309
		pe_ms8		text		Extension (0-120 degrees)			1310
	normal	pe_ms8		text		Extension (0-120 degrees)	120 degrees bilaterally		1311
		pe_ms8		text		Extension (0-120 degrees)	RIGHT: *~* DEGREES		1312
		pe_ms8		text		Extension (0-120 degrees)	LEFT: *~* DEGREES		1313
		pe_ms8		text		McMurray testing			1314
	normal	pe_ms8		text		McMurray testing	Negative bilaterally		1315
		pe_ms8		text		McMurray testing	POSITIVE ON *SIDE_C* SIDE		1316
		pe_ms8		text		Anterior drawer/Lachmann testing			1317
	normal	pe_ms8		text		Anterior drawer/Lachmann testing	Negative bilaterally		1318
		pe_ms8		text		Anterior drawer/Lachmann testing	POSITIVE ON *SIDE_C* SIDE		1319
		pe_ms9		text		Dorsiflexion (0-20 degrees)			1320
	normal	pe_ms9		text		Dorsiflexion (0-20 degrees)	20 degrees bilaterally		1321
		pe_ms9		text		Dorsiflexion (0-20 degrees)	RIGHT: *~* DEGREES		1322
		pe_ms9		text		Dorsiflexion (0-20 degrees)	LEFT: *~* DEGREES		1323
		pe_ms9		text		Plantar flexion (0-50 degrees)			1324
	normal	pe_ms9		text		Plantar flexion (0-50 degrees)	50 degrees bilaterally		1325
		pe_ms9		text		Plantar flexion (0-50 degrees)	RIGHT: *~* DEGREES		1326
		pe_ms9		text		Plantar flexion (0-50 degrees)	LEFT: *~* DEGREES		1327
		pe_ms9		text		Inversion (0-35 degrees)			1328
	normal	pe_ms9		text		Inversion (0-35 degrees)	35 degrees bilaterally		1329
		pe_ms9		text		Inversion (0-35 degrees)	RIGHT: *~* DEGREES		1330
		pe_ms9		text		Inversion (0-35 degrees)	LEFT: *~* DEGREES		1331
		pe_ms9		text		Eversion (0-25 degrees)			1332
	normal	pe_ms9		text		Eversion (0-25 degrees)	25 degrees bilaterally		1333
		pe_ms9		text		Eversion (0-25 degrees)	RIGHT: *~* DEGREES		1334
		pe_ms9		text		Eversion (0-25 degrees)	LEFT: *~* DEGREES		1335
		pe_ms10		text		Great toe MTP flexion (0-30 degrees)			1336
	normal	pe_ms10		text		Great toe MTP flexion (0-30 degrees)	30 degrees bilaterally		1337
		pe_ms10		text		Great toe MTP flexion (0-30 degrees)	RIGHT: *~* DEGREES		1338
		pe_ms10		text		Great toe MTP flexion (0-30 degrees)	LEFT: *~* DEGREES		1339
		pe_ms10		text		Great toe MTP extension (0-80 degrees)			1340
	normal	pe_ms10		text		Great toe MTP extension (0-80 degrees)	80 degrees bilaterally		1341
		pe_ms10		text		Great toe MTP extension (0-80 degrees)	RIGHT: *~* DEGREES		1342
		pe_ms10		text		Great toe MTP extension (0-80 degrees)	LEFT: *~* DEGREES		1343
		pe_ms10		text		Great toe IP flexion (0-50 degrees)			1344
	normal	pe_ms10		text		Great toe IP flexion (0-50 degrees)	50 degrees bilaterally		1345
		pe_ms10		text		Great toe IP flexion (0-50 degrees)	RIGHT: *~* DEGREES		1346
		pe_ms10		text		Great toe IP flexion (0-50 degrees)	LEFT: *~* DEGREES		1347
		pe_ms10		text		Great toe IP extension (0-50 degrees)			1348
	normal	pe_ms10		text		Great toe IP extension (0-50 degrees)	50 degrees bilaterally		1349
		pe_ms10		text		Great toe IP extension (0-50 degrees)	RIGHT: *~* DEGREES		1350
		pe_ms10		text		Great toe IP extension (0-50 degrees)	LEFT: *~* DEGREES		1351
		pe_ms10		text		Great toe IP flexion (0-90 degrees)			1352
	normal	pe_ms10		text		Great toe IP flexion (0-90 degrees)	90 degrees bilaterally		1353
		pe_ms10		text		Great toe IP flexion (0-90 degrees)	RIGHT: *~* DEGREES		1354
		pe_ms10		text		Great toe IP flexion (0-90 degrees)	LEFT: *~* DEGREES		1355
		pe_ms10		text		Great toe IP extension (0-90 degrees)			1356
	normal	pe_ms10		text		Great toe IP extension (0-90 degrees)	90 degrees bilaterally		1357
		pe_ms10		text		Great toe IP extension (0-90 degrees)	RIGHT: *~* DEGREES		1358
		pe_ms10		text		Great toe IP extension (0-90 degrees)	LEFT: *~* DEGREES		1359
		pe_ms10		text		2nd toe IP flexion (0-50 degrees)			1360
	normal	pe_ms10		text		2nd toe IP flexion (0-50 degrees)	50 degrees bilaterally		1361
		pe_ms10		text		2nd toe IP flexion (0-50 degrees)	RIGHT: *~* DEGREES		1362
		pe_ms10		text		2nd toe IP flexion (0-50 degrees)	LEFT: *~* DEGREES		1363
		pe_ms10		text		2nd toe IP extension (0-50 degrees)			1364
	normal	pe_ms10		text		2nd toe IP extension (0-50 degrees)	50 degrees bilaterally		1365
		pe_ms10		text		2nd toe IP extension (0-50 degrees)	RIGHT: *~* DEGREES		1366
		pe_ms10		text		2nd toe IP extension (0-50 degrees)	LEFT: *~* DEGREES		1367
		pe_ms10		text		2nd toe MTP flexion (0-30 degrees)			1368
	normal	pe_ms10		text		2nd toe MTP flexion (0-30 degrees)	30 degrees bilaterally		1369
		pe_ms10		text		2nd toe MTP flexion (0-30 degrees)	RIGHT: *~* DEGREES		1370
		pe_ms10		text		2nd toe MTP flexion (0-30 degrees)	LEFT: *~* DEGREES		1371
		pe_ms10		text		2nd toe MTP extension (0-80 degrees)			1372
	normal	pe_ms10		text		2nd toe MTP extension (0-80 degrees)	80 degrees bilaterally		1373
		pe_ms10		text		2nd toe MTP extension (0-80 degrees)	RIGHT: *~* DEGREES		1374
		pe_ms10		text		2nd toe MTP extension (0-80 degrees)	LEFT: *~* DEGREES		1375
		pe_ms10		text		3rd toe IP flexion (0-50 degrees)			1376
	normal	pe_ms10		text		3rd toe IP flexion (0-50 degrees)	50 degrees bilaterally		1377
		pe_ms10		text		3rd toe IP flexion (0-50 degrees)	RIGHT: *~* DEGREES		1378
		pe_ms10		text		3rd toe IP flexion (0-50 degrees)	LEFT: *~* DEGREES		1379
		pe_ms10		text		3rd toe IP extension (0-50 degrees)			1380
	normal	pe_ms10		text		3rd toe IP extension (0-50 degrees)	50 degrees bilaterally		1381
		pe_ms10		text		3rd toe IP extension (0-50 degrees)	RIGHT: *~* DEGREES		1382
		pe_ms10		text		3rd toe IP extension (0-50 degrees)	LEFT: *~* DEGREES		1383
		pe_ms10		text		3rd toe MTP flexion (0-30 degrees)			1384
	normal	pe_ms10		text		3rd toe MTP flexion (0-30 degrees)	30 degrees bilaterally		1385
		pe_ms10		text		3rd toe MTP flexion (0-30 degrees)	RIGHT: *~* DEGREES		1386
		pe_ms10		text		3rd toe MTP flexion (0-30 degrees)	LEFT: *~* DEGREES		1387
		pe_ms10		text		3rd toe MTP extension (0-80 degrees)			1388
	normal	pe_ms10		text		3rd toe MTP extension (0-80 degrees)	80 degrees bilaterally		1389
		pe_ms10		text		3rd toe MTP extension (0-80 degrees)	RIGHT: *~* DEGREES		1390
		pe_ms10		text		3rd toe MTP extension (0-80 degrees)	LEFT: *~* DEGREES		1391
		pe_ms10		text		4th toe IP flexion (0-50 degrees)			1392
	normal	pe_ms10		text		4th toe IP flexion (0-50 degrees)	50 degrees bilaterally		1393
		pe_ms10		text		4th toe IP flexion (0-50 degrees)	RIGHT: *~* DEGREES		1394
		pe_ms10		text		4th toe IP flexion (0-50 degrees)	LEFT: *~* DEGREES		1395
		pe_ms10		text		4th toe IP extension (0-50 degrees)			1396
	normal	pe_ms10		text		4th toe IP extension (0-50 degrees)	50 degrees bilaterally		1397
		pe_ms10		text		4th toe IP extension (0-50 degrees)	RIGHT: *~* DEGREES		1398
		pe_ms10		text		4th toe IP extension (0-50 degrees)	LEFT: *~* DEGREES		1399
		pe_ms10		text		4th toe MTP flexion (0-30 degrees)			1400
	normal	pe_ms10		text		4th toe MTP flexion (0-30 degrees)	30 degrees bilaterally		1401
		pe_ms10		text		4th toe MTP flexion (0-30 degrees)	RIGHT: *~* DEGREES		1402
		pe_ms10		text		4th toe MTP flexion (0-30 degrees)	LEFT: *~* DEGREES		1403
		pe_ms10		text		4th toe MTP extension (0-80 degrees)			1404
	normal	pe_ms10		text		4th toe MTP extension (0-80 degrees)	80 degrees bilaterally		1405
		pe_ms10		text		4th toe MTP extension (0-80 degrees)	RIGHT: *~* DEGREES		1406
		pe_ms10		text		4th toe MTP extension (0-80 degrees)	LEFT: *~* DEGREES		1407
		pe_ms10		text		5th toe IP flexion (0-50 degrees)			1408
	normal	pe_ms10		text		5th toe IP flexion (0-50 degrees)	50 degrees bilaterally		1409
		pe_ms10		text		5th toe IP flexion (0-50 degrees)	RIGHT: *~* DEGREES		1410
		pe_ms10		text		5th toe IP flexion (0-50 degrees)	LEFT: *~* DEGREES		1411
		pe_ms10		text		5th toe IP extension (0-50 degrees)			1412
	normal	pe_ms10		text		5th toe IP extension (0-50 degrees)	50 degrees bilaterally		1413
		pe_ms10		text		5th toe IP extension (0-50 degrees)	RIGHT: *~* DEGREES		1414
		pe_ms10		text		5th toe IP extension (0-50 degrees)	LEFT: *~* DEGREES		1415
		pe_ms10		text		5th toe MTP flexion (0-30 degrees)			1416
	normal	pe_ms10		text		5th toe MTP flexion (0-30 degrees)	30 degrees bilaterally		1417
		pe_ms10		text		5th toe MTP flexion (0-30 degrees)	RIGHT: *~* DEGREES		1418
		pe_ms10		text		5th toe MTP flexion (0-30 degrees)	LEFT: *~* DEGREES		1419
		pe_ms10		text		5th toe MTP extension (0-80 degrees)			1420
	normal	pe_ms10		text		5th toe MTP extension (0-80 degrees)	80 degrees bilaterally		1421
		pe_ms10		text		5th toe MTP extension (0-80 degrees)	RIGHT: *~* DEGREES		1422
		pe_ms10		text		5th toe MTP extension (0-80 degrees)	LEFT: *~* DEGREES		1423
		pe_ms11		text		Forward flexion (0-45 degrees)			1424
	normal	pe_ms11		text		Forward flexion (0-45 degrees)	45 degrees bilaterally		1425
		pe_ms11		text		Forward flexion (0-45 degrees)	RIGHT: *~* DEGREES		1426
		pe_ms11		text		Forward flexion (0-45 degrees)	LEFT: *~* DEGREES		1427
		pe_ms11		text		Extension (0-45 degrees)			1428
	normal	pe_ms11		text		Extension (0-45 degrees)	45 degrees bilaterally		1429
		pe_ms11		text		Extension (0-45 degrees)	RIGHT: *~* DEGREES		1430
		pe_ms11		text		Extension (0-45 degrees)	LEFT: *~* DEGREES		1431
		pe_ms11		text		Lateral flexion (0-45 degrees)			1432
	normal	pe_ms11		text		Lateral flexion (0-45 degrees)	45 degrees bilaterally		1433
		pe_ms11		text		Lateral flexion (0-45 degrees)	RIGHT: *~* DEGREES		1434
		pe_ms11		text		Lateral flexion (0-45 degrees)	LEFT: *~* DEGREES		1435
		pe_ms11		text		Lateral rotation (0-80 degrees)			1436
	normal	pe_ms11		text		Lateral rotation (0-80 degrees)	80 degrees bilaterally		1437
		pe_ms11		text		Lateral rotation (0-80 degrees)	RIGHT: *~* DEGREES		1438
		pe_ms11		text		Lateral rotation (0-80 degrees)	LEFT: *~* DEGREES		1439
		pe_ms12		text		Forward flexion (0-90 degrees)			1440
	normal	pe_ms12		text		Forward flexion (0-90 degrees)	90 degrees bilaterally		1441
		pe_ms12		text		Forward flexion (0-90 degrees)	RIGHT: *~* DEGREES		1442
		pe_ms12		text		Forward flexion (0-90 degrees)	LEFT: *~* DEGREES		1443
		pe_ms12		text		Extension (0-30 degrees)			1444
	normal	pe_ms12		text		Extension (0-30 degrees)	30 degrees bilaterally		1445
		pe_ms12		text		Extension (0-30 degrees)	RIGHT: *~* DEGREES		1446
		pe_ms12		text		Extension (0-30 degrees)	LEFT: *~* DEGREES		1447
		pe_ms12		text		Lateral flexion (0-30 degrees)			1448
	normal	pe_ms12		text		Lateral flexion (0-30 degrees)	30 degrees bilaterally		1449
		pe_ms12		text		Lateral flexion (0-30 degrees)	RIGHT: *~* DEGREES		1450
		pe_ms12		text		Lateral flexion (0-30 degrees)	LEFT: *~* DEGREES		1451
		pe_ms12		text		Lateral rotation (0-30 degrees)			1452
	normal	pe_ms12		text		Lateral rotation (0-30 degrees)	30 degrees bilaterally		1453
		pe_ms12		text		Lateral rotation (0-30 degrees)	RIGHT: *~* DEGREES		1454
		pe_ms12		text		Lateral rotation (0-30 degrees)	LEFT: *~* DEGREES		1455
		pe_neuro1		text		Cranial nerves			1456
	normal	pe_neuro1		text		Cranial nerves	No deficits		1457
		pe_neuro1		text		Cranial nerves	DEFICITS: *~*		1458
		pe_neuro1		text		Nystagmus			1459
	normal	pe_neuro1		text		Nystagmus	No		1460
		pe_neuro1		text		Nystagmus	*SIDE_C*		1461
		pe_neuro2		text		Biceps (0-4)			1462
	normal	pe_neuro2		text		Biceps (0-4)	Equal and bilateral		1463
		pe_neuro2		text		Biceps (0-4)	RIGHT: *~*		1464
		pe_neuro2		text		Biceps (0-4)	LEFT: *~*		1465
		pe_neuro2		text		Patellar (0-4)			1466
	normal	pe_neuro2		text		Patellar (0-4)	Equal and bilateral		1467
		pe_neuro2		text		Patellar (0-4)	RIGHT: *~*		1468
		pe_neuro2		text		Patellar (0-4)	LEFT: *~*		1469
		pe_neuro2		text		Achillies (0-4)			1470
	normal	pe_neuro2		text		Achillies (0-4)	Equal and bilateral		1471
		pe_neuro2		text		Achillies (0-4)	RIGHT: *~*		1472
		pe_neuro2		text		Achillies (0-4)	LEFT: *~*		1473
		pe_neuro3		text		Pinprick sensation			1474
	normal	pe_neuro3		text		Pinprick sensation	Normal bilaterally		1475
		pe_neuro3		text		Pinprick sensation	DECREASED: *SIDE_C*		1476
		pe_neuro3		text		Two-point discrimination			1477
	normal	pe_neuro3		text		Two-point discrimination	Normal bilaterally		1478
		pe_neuro3		text		Two-point discrimination	DECREASED: *SIDE_C*		1479
		pe_neuro3		text		Vibratory sensation			1480
	normal	pe_neuro3		text		Vibratory sensation	Normal bilaterally		1481
		pe_neuro3		text		Vibratory sensation	DECREASED: *SIDE_C*		1482
		pe_neuro3		text		Temperature sensation			1483
	normal	pe_neuro3		text		Temperature sensation	Normal bilaterally		1484
		pe_neuro3		text		Temperature sensation	DECREASED: *SIDE_C*		1485
		pe_psych1		text		Judgement			1486
	normal	pe_psych1		text		Judgement	Good		1487
		pe_psych1		text		Judgement	*GOOD/FAIR/POOR_C*		1488
		pe_psych1		text		Insight			1489
	normal	pe_psych1		text		Insight	Good		1490
		pe_psych1		text		Insight	*GOOD/FAIR/POOR_C*		1491
		pe_psych2		text		Person			1492
	normal	pe_psych2		text		Person	Oriented		1493
		pe_psych2		text		Person	DISORIENTED		1494
		pe_psych2		text		Place			1495
	normal	pe_psych2		text		Place	Oriented		1496
		pe_psych2		text		Place	DISORIENTED		1497
		pe_psych2		text		Time			1498
	normal	pe_psych2		text		Time	Oriented		1499
		pe_psych2		text		Time	DISORIENTED		1500
		pe_psych3		text		Recent memory			1501
	normal	pe_psych3		text		Recent memory	Intact		1502
		pe_psych3		text		Recent memory	DEFICIT		1503
		pe_psych3		text		Remote memory			1504
	normal	pe_psych3		text		Remote memory	Intact		1505
		pe_psych3		text		Remote memory	DEFICIT		1506
		pe_psych4		text		Depressed			1507
	normal	pe_psych4		text		Depressed	No		1508
		pe_psych4		text		Depressed	YES		1509
		pe_psych4		text		Anxious			1510
	normal	pe_psych4		text		Anxious	No		1511
		pe_psych4		text		Anxious	YES		1512
		pe_psych4		text		Suicidal ideation			1513
	normal	pe_psych4		text		Suicidal ideation	No		1514
		pe_psych4		text		Suicidal ideation	YES		1515
		pe_psych4		text		Homicidal ideation			1516
	normal	pe_psych4		text		Homicidal ideation	No		1517
		pe_psych4		text		Homicidal ideation	YES		1518
		pe_skin1		text		Lesions			1519
	normal	pe_skin1		text		Lesions	None		1520
		pe_skin1		text		Lesions	*~*		1521
		pe_skin1		text		Hair thinning			1522
	normal	pe_skin1		text		Hair thinning	No		1523
		pe_skin1		text		Hair thinning	YES		1524
		pe_skin2		text		Macules			1525
	normal	pe_skin2		text		Macules	None		1526
		pe_skin2		text		Macules	*~*		1527
		pe_skin2		text		Papules			1528
	normal	pe_skin2		text		Papules	None		1529
		pe_skin2		text		Papules	*~*		1530
		pe_skin2		text		Nodules			1531
	normal	pe_skin2		text		Nodules	None		1532
		pe_skin2		text		Nodules	*~*		1533
		pe_skin2		text		Vescicles			1534
	normal	pe_skin2		text		Vescicles	None		1535
		pe_skin2		text		Vescicles	*~*		1536
		pe_skin2		text		Warmth			1537
	normal	pe_skin2		text		Warmth	None		1538
		pe_skin2		text		Warmth	*~*		1539
		pe_skin2		text		Urticaria			1540
	normal	pe_skin2		text		Urticaria	None		1541
		pe_skin2		text		Urticaria	*~*		1542
		hpi		text		Asthma			1543
	normal	hpi		text		Asthma	Frequency of attacks per week: *~*		1544
	normal	hpi		text		Asthma	Time of usual attacks: *~*		1545
	normal	hpi		text		Asthma	Number of ER visits or hospitalizations: *~*		1546
	normal	hpi		text		Asthma	Number of school/work days missed: *~*		1547
	normal	hpi		text		Asthma	Nocturnal awakenings: *~*		1548
	normal	hpi		text		Asthma	Restriction of activites: *~*		1549
	normal	hpi		text		Asthma	Recent infections: *~*		1550
	normal	hpi		text		Asthma	Asthma triggers: *~*		1551
		hpi		text		Chronic Pain			1552
	normal	hpi		text		Chronic Pain	Diagnosis: *~*		1553
	normal	hpi		text		Chronic Pain	Side effects from medications: *~*		1554
	normal	hpi		text		Chronic Pain	Other treatments: *~*		1555
	normal	hpi		text		Chronic Pain	Pain scale (0-10): *~*		1556
	normal	hpi		text		Chronic Pain	Relief (% improvement) since last visit: *~*		1557
	normal	hpi		text		Chronic Pain	General activity: *~*		1558
	normal	hpi		text		Chronic Pain	Interactions with other people: *~*		1559
	normal	hpi		text		Chronic Pain	Mood: *~*		1560
	normal	hpi		text		Chronic Pain	Ability to work: *~*		1561
	normal	hpi		text		Chronic Pain	Enjoyment of life: *~*		1562
		hpi		text		Generic			1563
	normal	hpi		text		Generic	Location/Description: *~*		1564
	normal	hpi		text		Generic	Duration: *~*		1565
	normal	hpi		text		Generic	Modifying factors: *~*		1566
		hpi		text		Injury			1567
	normal	hpi		text		Injury	Date of injury: *~*		1568
	normal	hpi		text		Injury	Description of how injury occurred: *~*		1569
	normal	hpi		text		Injury	Treatments: *~*		1570
	normal	hpi		text		Injury	Pain scale (0-10): *~*		1571
	normal	hpi		text		Injury	Relief (% improvement) since last visit: *~*		1572
	normal	hpi		text		Injury	General activity: *~*		1573
	normal	hpi		text		Injury	Ability to work: *~*		1574
		hpi	child	text		Birth History			1575
	normal	hpi	child	text		Birth History	Pregnancy complications: *yes/no*		1576
	normal	hpi	child	text		Birth History	Delivery complications: *yes/no*		1577
	normal	hpi	child	text		Birth History	Postpartum complications: *yes/no*		1578
	normal	hpi	child	text		Birth History	Gestational age: *~*		1579
	normal	hpi	child	text		Birth History	Birth weight: *~*		1580
	normal	hpi	child	text		Birth History	Apgar scores: *~*		1581
	normal	hpi	child	text		Birth History	Hearing screen: *normal/abnormal*		1582
	normal	hpi	child	text		Birth History	Metabolic screen: *normal/abnormal*		1583
		hpi	child	text		Sports Physical			1584
	normal	hpi	child	text		Sports Physical	Illness, surgery, or other medical conditions in the past 2 months: *yes/no*		1585
	normal	hpi	child	text		Sports Physical	Concussion, skull fractures, or neck injury: *yes/no*		1586
	normal	hpi	child	text		Sports Physical	Poor or abnormal vision or loss of an eye: *yes/no*		1587
	normal	hpi	child	text		Sports Physical	Rheumatic fever or heart murmur: *yes/no*		1588
	normal	hpi	child	text		Sports Physical	Heart condition: *yes/no*		1589
	normal	hpi	child	text		Sports Physical	Chest discomfort during exercise: *yes/no*		1590
	normal	hpi	child	text		Sports Physical	Lung condition or breathing difficulty: *yes/no*		1591
	normal	hpi	child	text		Sports Physical	Asthma or chronic bronchitis: *yes/no*		1592
	normal	hpi	child	text		Sports Physical	Any bone or joint injury: *yes/no*		1593
	normal	hpi	child	text		Sports Physical	Epilepsy or other convulsive disorder: *yes/no*		1594
	normal	hpi	child	text		Sports Physical	Any other medical problem or surgical operation other than tonsillectomy: *yes/no*		1595
	normal	hpi	child	text	f	Sports Physical	Hernia or loss of ovary: *yes/no*		1596
	normal	hpi	child	text	f	Sports Physical	Absence of an ovary, kidney, or lung: *yes/no*		1597
	normal	hpi	child	text	m	Sports Physical	Hernia or loss of testicle: *yes/no*		1598
	normal	hpi	child	text	m	Sports Physical	Absence of an testicle, kidney, or lung: *yes/no*		1599
		hpi	adult	text	f	Well Woman Exam			1600
	normal	hpi	adult	text	f	Well Woman Exam	Abnormal pap smears in the past: *yes/no*		1601
	normal	hpi	adult	text	f	Well Woman Exam	Irregular periods: *yes/no*		1602
	normal	hpi	adult	text	f	Well Woman Exam	Bleeding between periods: *yes/no*		1603
	normal	hpi	adult	text	f	Well Woman Exam	Days between periods: *~*		1604
	normal	hpi	adult	text	f	Well Woman Exam	Duration of periods: *~*		1605
	normal	hpi	adult	text	f	Well Woman Exam	Period flow: *~*		1606
	normal	hpi	adult	text	f	Well Woman Exam	Pain with periods (0-10): *~*		1607
	normal	hpi	adult	text	f	Well Woman Exam	Pain with premenstrual tension syndrome (0-10): *~*		1608
	normal	hpi	adult	text	f	Well Woman Exam	Pain with sex (0-10): *~*		1609
	normal	hpi	adult	text	f	Well Woman Exam	Sexually active: *yes/no*		1610
	normal	hpi	adult	text	f	Well Woman Exam	Birth control: *yes/no*		1611
	normal	hpi	adult	text	f	Well Woman Exam	Self breast exams: *yes/no*		1612
	normal	hpi	adult	text	f	Well Woman Exam	Past or current history of abuse: *yes/no*		1613
