Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1378	-0.5684	15.279	0.09008	11.799	12.535	12.997	13.253	13.663	13.95	14.393	15.279	16.254	16.817	17.217	17.837	18.258	19.098	20.687
1379	-0.5684	15.2788	0.0901	11.799	12.534	12.996	13.252	13.662	13.95	14.393	15.279	16.254	16.817	17.217	17.837	18.259	19.099	20.688
1380	-0.5684	15.2785	0.09012	11.798	12.533	12.996	13.252	13.662	13.949	14.392	15.279	16.253	16.818	17.217	17.837	18.259	19.1	20.689
1381	-0.5684	15.2782	0.09013	11.797	12.533	12.995	13.251	13.661	13.949	14.392	15.278	16.253	16.817	17.217	17.837	18.259	19.1	20.69
1382	-0.5684	15.2779	0.09015	11.796	12.532	12.995	13.251	13.661	13.948	14.391	15.278	16.253	16.817	17.217	17.838	18.26	19.101	20.691
1383	-0.5684	15.2777	0.09017	11.796	12.531	12.994	13.25	13.66	13.948	14.391	15.278	16.253	16.818	17.217	17.838	18.26	19.101	20.692
1384	-0.5684	15.2774	0.09019	11.795	12.53	12.993	13.249	13.659	13.947	14.391	15.277	16.253	16.818	17.218	17.838	18.261	19.102	20.693
1385	-0.5684	15.2771	0.09021	11.794	12.53	12.993	13.249	13.659	13.947	14.39	15.277	16.253	16.818	17.218	17.839	18.261	19.103	20.694
1386	-0.5684	15.2769	0.09023	11.793	12.529	12.992	13.248	13.658	13.946	14.39	15.277	16.253	16.818	17.218	17.839	18.262	19.103	20.696
1387	-0.5684	15.2766	0.09025	11.792	12.528	12.991	13.247	13.658	13.946	14.389	15.277	16.253	16.818	17.218	17.839	18.262	19.104	20.697
1388	-0.5684	15.2763	0.09027	11.791	12.527	12.991	13.247	13.657	13.945	14.389	15.276	16.253	16.818	17.218	17.84	18.262	19.105	20.698
1389	-0.5684	15.2761	0.09029	11.791	12.527	12.99	13.246	13.657	13.945	14.388	15.276	16.253	16.818	17.218	17.84	18.263	19.105	20.699
1390	-0.5684	15.2758	0.09031	11.79	12.526	12.989	13.246	13.656	13.944	14.388	15.276	16.253	16.818	17.219	17.84	18.263	19.106	20.7
1391	-0.5684	15.2755	0.09033	11.789	12.525	12.989	13.245	13.655	13.944	14.387	15.276	16.253	16.818	17.219	17.841	18.264	19.107	20.701
1392	-0.5684	15.2753	0.09035	11.788	12.525	12.988	13.244	13.655	13.943	14.387	15.275	16.253	16.818	17.219	17.841	18.264	19.107	20.703
1393	-0.5684	15.275	0.09037	11.787	12.524	12.987	13.244	13.654	13.943	14.387	15.275	16.253	16.818	17.219	17.841	18.265	19.108	20.704
1394	-0.5684	15.2748	0.09039	11.786	12.523	12.987	13.243	13.654	13.942	14.386	15.275	16.253	16.818	17.219	17.842	18.265	19.109	20.705
1395	-0.5684	15.2745	0.09041	11.786	12.522	12.986	13.242	13.653	13.942	14.386	15.275	16.253	16.818	17.219	17.842	18.266	19.109	20.706
1396	-0.5684	15.2742	0.09043	11.785	12.522	12.985	13.242	13.653	13.941	14.385	15.274	16.252	16.818	17.22	17.842	18.266	19.11	20.707
1397	-0.5684	15.274	0.09045	11.784	12.521	12.985	13.241	13.652	13.941	14.385	15.274	16.252	16.819	17.22	17.843	18.266	19.111	20.708
1398	-0.5684	15.2737	0.09047	11.783	12.52	12.984	13.241	13.652	13.94	14.384	15.274	16.252	16.819	17.22	17.843	18.267	19.111	20.71
1399	-0.5684	15.2735	0.09049	11.782	12.519	12.983	13.24	13.651	13.94	14.384	15.274	16.252	16.819	17.22	17.843	18.267	19.112	20.711
1400	-0.5684	15.2732	0.0905	11.782	12.519	12.983	13.239	13.651	13.939	14.384	15.273	16.252	16.819	17.22	17.843	18.267	19.112	20.711
1401	-0.5684	15.273	0.09052	11.781	12.518	12.982	13.239	13.65	13.939	14.383	15.273	16.252	16.819	17.22	17.844	18.268	19.113	20.712
1402	-0.5684	15.2727	0.09054	11.78	12.517	12.981	13.238	13.649	13.938	14.383	15.273	16.252	16.819	17.221	17.844	18.268	19.114	20.714
1403	-0.5684	15.2725	0.09056	11.779	12.517	12.981	13.238	13.649	13.938	14.382	15.273	16.252	16.819	17.221	17.845	18.269	19.115	20.715
1404	-0.5684	15.2722	0.09058	11.779	12.516	12.98	13.237	13.648	13.937	14.382	15.272	16.252	16.819	17.221	17.845	18.269	19.115	20.716
1405	-0.5684	15.272	0.0906	11.778	12.515	12.98	13.236	13.648	13.937	14.382	15.272	16.252	16.819	17.221	17.845	18.27	19.116	20.717
1406	-0.5684	15.2717	0.09062	11.777	12.515	12.979	13.236	13.647	13.936	14.381	15.272	16.252	16.819	17.221	17.846	18.27	19.117	20.718
1407	-0.5684	15.2715	0.09064	11.776	12.514	12.978	13.235	13.647	13.936	14.381	15.272	16.252	16.819	17.222	17.846	18.271	19.117	20.719
1408	-0.5684	15.2713	0.09066	11.775	12.513	12.978	13.235	13.646	13.935	14.38	15.271	16.252	16.82	17.222	17.846	18.271	19.118	20.721
1409	-0.5684	15.271	0.09068	11.774	12.512	12.977	13.234	13.646	13.935	14.38	15.271	16.252	16.82	17.222	17.847	18.272	19.119	20.722
1410	-0.5684	15.2708	0.0907	11.774	12.512	12.976	13.233	13.645	13.934	14.38	15.271	16.252	16.82	17.222	17.847	18.272	19.119	20.723
1411	-0.5684	15.2705	0.09072	11.773	12.511	12.976	13.233	13.645	13.934	14.379	15.271	16.252	16.82	17.222	17.847	18.273	19.12	20.724
1412	-0.5684	15.2703	0.09074	11.772	12.51	12.975	13.232	13.644	13.933	14.379	15.27	16.252	16.82	17.223	17.848	18.273	19.121	20.725
1413	-0.5684	15.2701	0.09076	11.771	12.51	12.974	13.232	13.644	13.933	14.378	15.27	16.252	16.82	17.223	17.848	18.274	19.122	20.727
1414	-0.5684	15.2698	0.09078	11.77	12.509	12.974	13.231	13.643	13.932	14.378	15.27	16.252	16.82	17.223	17.848	18.274	19.122	20.728
1415	-0.5684	15.2696	0.0908	11.77	12.508	12.973	13.23	13.642	13.932	14.377	15.27	16.252	16.82	17.223	17.849	18.275	19.123	20.729
1416	-0.5684	15.2694	0.09081	11.769	12.508	12.973	13.23	13.642	13.932	14.377	15.269	16.252	16.82	17.223	17.849	18.275	19.123	20.73
1417	-0.5684	15.2691	0.09083	11.768	12.507	12.972	13.229	13.642	13.931	14.377	15.269	16.252	16.82	17.223	17.849	18.275	19.124	20.731
1418	-0.5684	15.2689	0.09085	11.767	12.506	12.971	13.229	13.641	13.931	14.376	15.269	16.252	16.82	17.224	17.85	18.276	19.125	20.732
1419	-0.5684	15.2687	0.09087	11.767	12.506	12.971	13.228	13.64	13.93	14.376	15.269	16.252	16.821	17.224	17.85	18.276	19.125	20.733
1420	-0.5684	15.2685	0.09089	11.766	12.505	12.97	13.228	13.64	13.93	14.376	15.269	16.252	16.821	17.224	17.85	18.277	19.126	20.734
1421	-0.5684	15.2682	0.09091	11.765	12.504	12.969	13.227	13.639	13.929	14.375	15.268	16.251	16.821	17.224	17.851	18.277	19.127	20.736
1422	-0.5684	15.268	0.09093	11.764	12.503	12.969	13.226	13.639	13.929	14.375	15.268	16.251	16.821	17.224	17.851	18.278	19.128	20.737
1423	-0.5684	15.2678	0.09095	11.764	12.503	12.968	13.226	13.638	13.928	14.374	15.268	16.252	16.821	17.225	17.852	18.278	19.128	20.738
1424	-0.5684	15.2676	0.09097	11.763	12.502	12.968	13.225	13.638	13.928	14.374	15.268	16.252	16.821	17.225	17.852	18.279	19.129	20.739
1425	-0.5684	15.2673	0.09099	11.762	12.501	12.967	13.225	13.637	13.927	14.374	15.267	16.251	16.821	17.225	17.852	18.279	19.13	20.74
1426	-0.5684	15.2671	0.09101	11.761	12.501	12.966	13.224	13.637	13.927	14.373	15.267	16.251	16.821	17.225	17.853	18.28	19.131	20.742
1427	-0.5684	15.2669	0.09103	11.76	12.5	12.966	13.223	13.636	13.926	14.373	15.267	16.251	16.821	17.226	17.853	18.28	19.131	20.743
1428	-0.5684	15.2667	0.09105	11.76	12.499	12.965	13.223	13.636	13.926	14.372	15.267	16.251	16.822	17.226	17.853	18.281	19.132	20.744
1429	-0.5684	15.2665	0.09107	11.759	12.499	12.964	13.222	13.635	13.925	14.372	15.267	16.251	16.822	17.226	17.854	18.281	19.133	20.745
1430	-0.5684	15.2662	0.09109	11.758	12.498	12.964	13.222	13.635	13.925	14.372	15.266	16.251	16.822	17.226	17.854	18.281	19.133	20.747
1431	-0.5684	15.266	0.0911	11.757	12.497	12.963	13.221	13.634	13.925	14.371	15.266	16.251	16.822	17.226	17.854	18.282	19.134	20.747
1432	-0.5684	15.2658	0.09112	11.757	12.497	12.963	13.221	13.634	13.924	14.371	15.266	16.251	16.822	17.226	17.855	18.282	19.134	20.748
1433	-0.5684	15.2656	0.09114	11.756	12.496	12.962	13.22	13.633	13.924	14.371	15.266	16.251	16.822	17.227	17.855	18.283	19.135	20.75
1434	-0.5684	15.2654	0.09116	11.755	12.495	12.962	13.219	13.633	13.923	14.37	15.265	16.251	16.822	17.227	17.855	18.283	19.136	20.751
1435	-0.5684	15.2652	0.09118	11.754	12.495	12.961	13.219	13.632	13.923	14.37	15.265	16.251	16.822	17.227	17.856	18.284	19.137	20.752
1436	-0.5684	15.265	0.0912	11.754	12.494	12.96	13.218	13.632	13.922	14.369	15.265	16.251	16.823	17.227	17.856	18.284	19.137	20.753
1437	-0.5684	15.2648	0.09122	11.753	12.493	12.96	13.218	13.631	13.922	14.369	15.265	16.251	16.823	17.228	17.857	18.285	19.138	20.755
1438	-0.5684	15.2646	0.09124	11.752	12.493	12.959	13.217	13.631	13.921	14.369	15.265	16.251	16.823	17.228	17.857	18.285	19.139	20.756
1439	-0.5684	15.2644	0.09126	11.751	12.492	12.958	13.217	13.63	13.921	14.368	15.264	16.251	16.823	17.228	17.858	18.286	19.14	20.757
1440	-0.5684	15.2642	0.09128	11.75	12.491	12.958	13.216	13.63	13.92	14.368	15.264	16.251	16.823	17.228	17.858	18.286	19.141	20.758
1441	-0.5684	15.264	0.0913	11.75	12.491	12.957	13.215	13.629	13.92	14.368	15.264	16.251	16.823	17.229	17.858	18.287	19.141	20.76
1442	-0.5684	15.2638	0.09132	11.749	12.49	12.957	13.215	13.629	13.92	14.367	15.264	16.251	16.823	17.229	17.859	18.287	19.142	20.761
1443	-0.5684	15.2636	0.09134	11.748	12.489	12.956	13.214	13.628	13.919	14.367	15.264	16.251	16.824	17.229	17.859	18.288	19.143	20.762
1444	-0.5684	15.2634	0.09136	11.747	12.489	12.955	13.214	13.628	13.919	14.366	15.263	16.251	16.824	17.229	17.86	18.288	19.144	20.763
1445	-0.5684	15.2632	0.09138	11.747	12.488	12.955	13.213	13.627	13.918	14.366	15.263	16.251	16.824	17.23	17.86	18.289	19.144	20.765
1446	-0.5684	15.263	0.09139	11.746	12.487	12.954	13.213	13.627	13.918	14.366	15.263	16.251	16.824	17.23	17.86	18.289	19.145	20.765
1447	-0.5684	15.2628	0.09141	11.745	12.487	12.954	13.212	13.626	13.917	14.365	15.263	16.251	16.824	17.23	17.86	18.29	19.145	20.766
1448	-0.5684	15.2626	0.09143	11.744	12.486	12.953	13.212	13.626	13.917	14.365	15.263	16.251	16.824	17.23	17.861	18.29	19.146	20.768
1449	-0.5684	15.2624	0.09145	11.744	12.485	12.953	13.211	13.625	13.917	14.365	15.262	16.251	16.824	17.23	17.861	18.291	19.147	20.769
1450	-0.5684	15.2622	0.09147	11.743	12.485	12.952	13.211	13.625	13.916	14.364	15.262	16.251	16.824	17.231	17.862	18.291	19.148	20.77
1451	-0.5684	15.262	0.09149	11.742	12.484	12.951	13.21	13.624	13.916	14.364	15.262	16.251	16.825	17.231	17.862	18.292	19.148	20.771
1452	-0.5684	15.2619	0.09151	11.741	12.483	12.951	13.209	13.624	13.915	14.364	15.262	16.252	16.825	17.231	17.863	18.292	19.149	20.773
1453	-0.5684	15.2617	0.09153	11.741	12.483	12.95	13.209	13.623	13.915	14.363	15.262	16.252	16.825	17.232	17.863	18.293	19.15	20.774
1454	-0.5684	15.2615	0.09155	11.74	12.482	12.95	13.208	13.623	13.914	14.363	15.262	16.252	16.825	17.232	17.863	18.293	19.151	20.775
1455	-0.5684	15.2613	0.09157	11.739	12.481	12.949	13.208	13.622	13.914	14.362	15.261	16.252	16.825	17.232	17.864	18.294	19.152	20.777
1456	-0.5684	15.2611	0.09159	11.738	12.481	12.948	13.207	13.622	13.913	14.362	15.261	16.252	16.825	17.232	17.864	18.294	19.152	20.778
1457	-0.5684	15.2609	0.09161	11.738	12.48	12.948	13.207	13.621	13.913	14.362	15.261	16.252	16.826	17.233	17.865	18.295	19.153	20.779
1458	-0.5684	15.2608	0.09163	11.737	12.479	12.947	13.206	13.621	13.913	14.361	15.261	16.252	16.826	17.233	17.865	18.296	19.154	20.781
1459	-0.5684	15.2606	0.09165	11.736	12.479	12.947	13.206	13.62	13.912	14.361	15.261	16.252	16.826	17.233	17.866	18.296	19.155	20.782
1460	-0.5684	15.2604	0.09167	11.735	12.478	12.946	13.205	13.62	13.912	14.361	15.26	16.252	16.826	17.233	17.866	18.297	19.156	20.783
1461	-0.5684	15.2602	0.09168	11.735	12.478	12.946	13.205	13.62	13.911	14.36	15.26	16.252	16.826	17.233	17.866	18.297	19.156	20.784
1462	-0.5684	15.2601	0.0917	11.734	12.477	12.945	13.204	13.619	13.911	14.36	15.26	16.252	16.826	17.234	17.867	18.297	19.157	20.785
1463	-0.5684	15.2599	0.09172	11.733	12.476	12.944	13.204	13.619	13.911	14.36	15.26	16.252	16.826	17.234	17.867	18.298	19.157	20.786
1464	-0.5684	15.2597	0.09174	11.733	12.476	12.944	13.203	13.618	13.91	14.359	15.26	16.252	16.827	17.234	17.867	18.298	19.158	20.787
1465	-0.5684	15.2596	0.09176	11.732	12.475	12.943	13.202	13.618	13.91	14.359	15.26	16.252	16.827	17.235	17.868	18.299	19.159	20.789
1466	-0.5684	15.2594	0.09178	11.731	12.474	12.943	13.202	13.617	13.909	14.359	15.259	16.252	16.827	17.235	17.868	18.3	19.16	20.79
1467	-0.5684	15.2592	0.0918	11.73	12.474	12.942	13.201	13.617	13.909	14.358	15.259	16.252	16.827	17.235	17.869	18.3	19.161	20.791
1468	-0.5684	15.2591	0.09182	11.73	12.473	12.942	13.201	13.616	13.908	14.358	15.259	16.252	16.827	17.235	17.869	18.301	19.162	20.793
1469	-0.5684	15.2589	0.09184	11.729	12.472	12.941	13.2	13.616	13.908	14.358	15.259	16.252	16.828	17.236	17.87	18.301	19.162	20.794
1470	-0.5684	15.2587	0.09186	11.728	12.472	12.94	13.2	13.615	13.908	14.357	15.259	16.252	16.828	17.236	17.87	18.302	19.163	20.795
1471	-0.5684	15.2586	0.09188	11.727	12.471	12.94	13.199	13.615	13.907	14.357	15.259	16.252	16.828	17.236	17.871	18.303	19.164	20.797
1472	-0.5684	15.2584	0.0919	11.727	12.47	12.939	13.199	13.614	13.907	14.357	15.258	16.252	16.828	17.237	17.871	18.303	19.165	20.798
1473	-0.5684	15.2583	0.09192	11.726	12.47	12.939	13.198	13.614	13.906	14.356	15.258	16.252	16.828	17.237	17.872	18.304	19.166	20.799
1474	-0.5684	15.2581	0.09194	11.725	12.469	12.938	13.198	13.614	13.906	14.356	15.258	16.252	16.829	17.237	17.872	18.304	19.166	20.801
1475	-0.5684	15.2579	0.09196	11.724	12.469	12.937	13.197	13.613	13.905	14.356	15.258	16.252	16.829	17.237	17.872	18.305	19.167	20.802
1476	-0.5684	15.2578	0.09198	11.724	12.468	12.937	13.197	13.613	13.905	14.355	15.258	16.253	16.829	17.238	17.873	18.305	19.168	20.803
1477	-0.5684	15.2576	0.092	11.723	12.467	12.936	13.196	13.612	13.905	14.355	15.258	16.253	16.829	17.238	17.873	18.306	19.169	20.805
1478	-0.5684	15.2575	0.09201	11.722	12.467	12.936	13.196	13.612	13.904	14.355	15.258	16.253	16.829	17.238	17.874	18.306	19.169	20.805
1479	-0.5684	15.2573	0.09203	11.722	12.466	12.935	13.195	13.611	13.904	14.354	15.257	16.253	16.829	17.238	17.874	18.307	19.17	20.806
1480	-0.5684	15.2572	0.09205	11.721	12.466	12.935	13.195	13.611	13.904	14.354	15.257	16.253	16.83	17.239	17.875	18.307	19.171	20.808
1481	-0.5684	15.257	0.09207	11.72	12.465	12.934	13.194	13.61	13.903	14.354	15.257	16.253	16.83	17.239	17.875	18.308	19.172	20.809
1482	-0.5684	15.2569	0.09209	11.719	12.464	12.934	13.194	13.61	13.903	14.353	15.257	16.253	16.83	17.239	17.875	18.308	19.172	20.81
1483	-0.5684	15.2568	0.09211	11.719	12.464	12.933	13.193	13.61	13.902	14.353	15.257	16.253	16.83	17.24	17.876	18.309	19.173	20.812
1484	-0.5684	15.2566	0.09213	11.718	12.463	12.933	13.192	13.609	13.902	14.353	15.257	16.253	16.83	17.24	17.876	18.31	19.174	20.813
1485	-0.5684	15.2565	0.09215	11.717	12.462	12.932	13.192	13.609	13.902	14.352	15.257	16.253	16.831	17.24	17.877	18.31	19.175	20.815
1486	-0.5684	15.2563	0.09217	11.717	12.462	12.931	13.191	13.608	13.901	14.352	15.256	16.253	16.831	17.241	17.877	18.311	19.176	20.816
1487	-0.5684	15.2562	0.09219	11.716	12.461	12.931	13.191	13.608	13.901	14.352	15.256	16.253	16.831	17.241	17.878	18.311	19.177	20.817
1488	-0.5684	15.2561	0.09221	11.715	12.461	12.93	13.19	13.607	13.9	14.352	15.256	16.253	16.831	17.241	17.878	18.312	19.178	20.819
1489	-0.5684	15.2559	0.09223	11.714	12.46	12.93	13.19	13.607	13.9	14.351	15.256	16.253	16.831	17.242	17.879	18.313	19.178	20.82
1490	-0.5684	15.2558	0.09225	11.714	12.459	12.929	13.189	13.606	13.9	14.351	15.256	16.254	16.832	17.242	17.879	18.313	19.179	20.821
1491	-0.5684	15.2557	0.09227	11.713	12.459	12.929	13.189	13.606	13.899	14.351	15.256	16.254	16.832	17.242	17.88	18.314	19.18	20.823
1492	-0.5684	15.2555	0.09229	11.712	12.458	12.928	13.188	13.605	13.899	14.35	15.256	16.254	16.832	17.243	17.88	18.314	19.181	20.824
1493	-0.5684	15.2554	0.09231	11.711	12.457	12.928	13.188	13.605	13.898	14.35	15.255	16.254	16.832	17.243	17.881	18.315	19.182	20.825
1494	-0.5684	15.2553	0.09232	11.711	12.457	12.927	13.188	13.605	13.898	14.35	15.255	16.254	16.832	17.243	17.881	18.315	19.182	20.826
1495	-0.5684	15.2551	0.09234	11.71	12.456	12.927	13.187	13.604	13.898	14.349	15.255	16.254	16.833	17.243	17.881	18.316	19.183	20.827
1496	-0.5684	15.255	0.09236	11.71	12.456	12.926	13.186	13.604	13.897	14.349	15.255	16.254	16.833	17.244	17.882	18.317	19.184	20.829
1497	-0.5684	15.2549	0.09238	11.709	12.455	12.926	13.186	13.603	13.897	14.349	15.255	16.254	16.833	17.244	17.882	18.317	19.185	20.83
1498	-0.5684	15.2548	0.0924	11.708	12.455	12.925	13.186	13.603	13.897	14.349	15.255	16.254	16.833	17.244	17.883	18.318	19.186	20.831
1499	-0.5684	15.2547	0.09242	11.708	12.454	12.925	13.185	13.603	13.896	14.348	15.255	16.254	16.834	17.245	17.883	18.318	19.186	20.833
1500	-0.5684	15.2545	0.09244	11.707	12.453	12.924	13.184	13.602	13.896	14.348	15.255	16.254	16.834	17.245	17.884	18.319	19.187	20.834
1501	-0.5684	15.2544	0.09246	11.706	12.453	12.923	13.184	13.602	13.895	14.348	15.254	16.254	16.834	17.245	17.884	18.32	19.188	20.835
1502	-0.5684	15.2543	0.09248	11.705	12.452	12.923	13.183	13.601	13.895	14.347	15.254	16.255	16.834	17.246	17.885	18.32	19.189	20.837
1503	-0.5684	15.2542	0.0925	11.705	12.452	12.922	13.183	13.601	13.895	14.347	15.254	16.255	16.835	17.246	17.885	18.321	19.19	20.838
1504	-0.5684	15.2541	0.09252	11.704	12.451	12.922	13.183	13.6	13.894	14.347	15.254	16.255	16.835	17.246	17.886	18.322	19.191	20.84
1505	-0.5684	15.254	0.09254	11.703	12.45	12.921	13.182	13.6	13.894	14.347	15.254	16.255	16.835	17.247	17.887	18.322	19.192	20.841
1506	-0.5684	15.2538	0.09256	11.702	12.45	12.921	13.181	13.6	13.893	14.346	15.254	16.255	16.835	17.247	17.887	18.323	19.192	20.842
1507	-0.5684	15.2537	0.09258	11.702	12.449	12.92	13.181	13.599	13.893	14.346	15.254	16.255	16.836	17.247	17.887	18.323	19.193	20.844
1508	-0.5684	15.2536	0.0926	11.701	12.448	12.92	13.18	13.599	13.893	14.346	15.254	16.255	16.836	17.248	17.888	18.324	19.194	20.845
1509	-0.5684	15.2535	0.09262	11.7	12.448	12.919	13.18	13.598	13.892	14.345	15.254	16.255	16.836	17.248	17.889	18.325	19.195	20.847
1510	-0.5684	15.2534	0.09263	11.7	12.448	12.919	13.18	13.598	13.892	14.345	15.253	16.255	16.836	17.248	17.889	18.325	19.196	20.847
1511	-0.5684	15.2533	0.09265	11.699	12.447	12.918	13.179	13.598	13.892	14.345	15.253	16.255	16.836	17.249	17.889	18.326	19.196	20.849
1512	-0.5684	15.2532	0.09267	11.699	12.446	12.918	13.179	13.597	13.891	14.345	15.253	16.256	16.837	17.249	17.89	18.326	19.197	20.85
1513	-0.5684	15.2531	0.09269	11.698	12.446	12.917	13.178	13.597	13.891	14.344	15.253	16.256	16.837	17.249	17.89	18.327	19.198	20.851
1514	-0.5684	15.253	0.09271	11.697	12.445	12.917	13.178	13.596	13.891	14.344	15.253	16.256	16.837	17.25	17.891	18.327	19.199	20.853
1515	-0.5684	15.2529	0.09273	11.696	12.445	12.916	13.177	13.596	13.89	14.344	15.253	16.256	16.837	17.25	17.891	18.328	19.2	20.854
1516	-0.5684	15.2528	0.09275	11.696	12.444	12.916	13.177	13.596	13.89	14.343	15.253	16.256	16.838	17.25	17.892	18.329	19.201	20.856
1517	-0.5684	15.2527	0.09277	11.695	12.443	12.915	13.176	13.595	13.89	14.343	15.253	16.256	16.838	17.251	17.892	18.329	19.202	20.857
1518	-0.5684	15.2526	0.09279	11.694	12.443	12.915	13.176	13.595	13.889	14.343	15.253	16.256	16.838	17.251	17.893	18.33	19.203	20.858
1519	-0.5684	15.2525	0.09281	11.694	12.442	12.914	13.175	13.594	13.889	14.343	15.253	16.256	16.838	17.251	17.893	18.331	19.204	20.86
1520	-0.5684	15.2525	0.09283	11.693	12.442	12.914	13.175	13.594	13.889	14.342	15.253	16.257	16.839	17.252	17.894	18.331	19.205	20.861
1521	-0.5684	15.2524	0.09285	11.692	12.441	12.913	13.174	13.594	13.888	14.342	15.252	16.257	16.839	17.252	17.895	18.332	19.205	20.863
1522	-0.5684	15.2523	0.09287	11.692	12.44	12.913	13.174	13.593	13.888	14.342	15.252	16.257	16.839	17.253	17.895	18.333	19.206	20.864
1523	-0.5684	15.2522	0.09289	11.691	12.44	12.912	13.173	13.593	13.888	14.342	15.252	16.257	16.84	17.253	17.896	18.333	19.207	20.866
1524	-0.5684	15.2521	0.09291	11.69	12.439	12.911	13.173	13.592	13.887	14.341	15.252	16.257	16.84	17.253	17.896	18.334	19.208	20.867
1525	-0.5684	15.252	0.09292	11.69	12.439	12.911	13.173	13.592	13.887	14.341	15.252	16.257	16.84	17.253	17.896	18.334	19.209	20.868
1526	-0.5684	15.2519	0.09294	11.689	12.438	12.911	13.172	13.592	13.887	14.341	15.252	16.257	16.84	17.254	17.897	18.335	19.209	20.869
1527	-0.5684	15.2519	0.09296	11.689	12.438	12.91	13.172	13.591	13.886	14.341	15.252	16.257	16.841	17.254	17.898	18.336	19.21	20.871
1528	-0.5684	15.2518	0.09298	11.688	12.437	12.91	13.171	13.591	13.886	14.34	15.252	16.258	16.841	17.255	17.898	18.336	19.211	20.872
1529	-0.5684	15.2517	0.093	11.687	12.437	12.909	13.171	13.59	13.886	14.34	15.252	16.258	16.841	17.255	17.899	18.337	19.212	20.873
1530	-0.5684	15.2516	0.09302	11.686	12.436	12.909	13.17	13.59	13.885	14.34	15.252	16.258	16.841	17.255	17.899	18.338	19.213	20.875
1531	-0.5684	15.2515	0.09304	11.686	12.435	12.908	13.17	13.59	13.885	14.339	15.252	16.258	16.842	17.256	17.9	18.338	19.214	20.876
1532	-0.5684	15.2515	0.09306	11.685	12.435	12.908	13.17	13.589	13.885	14.339	15.252	16.258	16.842	17.256	17.9	18.339	19.215	20.878
1533	-0.5684	15.2514	0.09308	11.684	12.434	12.907	13.169	13.589	13.884	14.339	15.251	16.258	16.842	17.257	17.901	18.34	19.216	20.879
1534	-0.5684	15.2513	0.0931	11.684	12.434	12.907	13.169	13.589	13.884	14.339	15.251	16.258	16.842	17.257	17.901	18.34	19.217	20.881
1535	-0.5684	15.2513	0.09312	11.683	12.433	12.906	13.168	13.588	13.884	14.339	15.251	16.259	16.843	17.257	17.902	18.341	19.218	20.882
1536	-0.5684	15.2512	0.09314	11.682	12.433	12.906	13.168	13.588	13.883	14.338	15.251	16.259	16.843	17.258	17.903	18.342	19.219	20.883
1537	-0.5684	15.2511	0.09316	11.682	12.432	12.905	13.167	13.587	13.883	14.338	15.251	16.259	16.843	17.258	17.903	18.342	19.22	20.885
1538	-0.5684	15.2511	0.09318	11.681	12.431	12.905	13.167	13.587	13.883	14.338	15.251	16.259	16.844	17.259	17.904	18.343	19.221	20.886
1539	-0.5684	15.251	0.0932	11.68	12.431	12.904	13.166	13.587	13.882	14.338	15.251	16.259	16.844	17.259	17.904	18.344	19.222	20.888
1540	-0.5684	15.2509	0.09321	11.68	12.431	12.904	13.166	13.586	13.882	14.337	15.251	16.259	16.844	17.259	17.904	18.344	19.222	20.888
1541	-0.5684	15.2509	0.09323	11.679	12.43	12.903	13.166	13.586	13.882	14.337	15.251	16.259	16.844	17.26	17.905	18.345	19.223	20.89
1542	-0.5684	15.2508	0.09325	11.679	12.429	12.903	13.165	13.586	13.881	14.337	15.251	16.26	16.845	17.26	17.906	18.346	19.224	20.891
1543	-0.5684	15.2508	0.09327	11.678	12.429	12.902	13.165	13.585	13.881	14.337	15.251	16.26	16.845	17.26	17.906	18.346	19.225	20.893
1544	-0.5684	15.2507	0.09329	11.677	12.428	12.902	13.164	13.585	13.881	14.336	15.251	16.26	16.845	17.261	17.907	18.347	19.226	20.894
1545	-0.5684	15.2507	0.09331	11.677	12.428	12.901	13.164	13.585	13.88	14.336	15.251	16.26	16.846	17.261	17.907	18.348	19.227	20.896
1546	-0.5684	15.2506	0.09333	11.676	12.427	12.901	13.163	13.584	13.88	14.336	15.251	16.26	16.846	17.262	17.908	18.348	19.228	20.897
1547	-0.5684	15.2506	0.09335	11.675	12.427	12.9	13.163	13.584	13.88	14.336	15.251	16.26	16.846	17.262	17.909	18.349	19.229	20.899
1548	-0.5684	15.2505	0.09337	11.675	12.426	12.9	13.162	13.583	13.879	14.335	15.251	16.261	16.847	17.262	17.909	18.35	19.23	20.9
1549	-0.5684	15.2505	0.09339	11.674	12.426	12.9	13.162	13.583	13.879	14.335	15.251	16.261	16.847	17.263	17.91	18.351	19.231	20.902
1550	-0.5684	15.2504	0.09341	11.673	12.425	12.899	13.162	13.583	13.879	14.335	15.25	16.261	16.847	17.263	17.91	18.351	19.231	20.903
1551	-0.5684	15.2504	0.09343	11.673	12.424	12.899	13.161	13.582	13.879	14.335	15.25	16.261	16.848	17.264	17.911	18.352	19.233	20.905
1552	-0.5684	15.2503	0.09345	11.672	12.424	12.898	13.161	13.582	13.878	14.335	15.25	16.261	16.848	17.264	17.912	18.353	19.233	20.906
1553	-0.5684	15.2503	0.09346	11.672	12.424	12.898	13.161	13.582	13.878	14.334	15.25	16.261	16.848	17.264	17.912	18.353	19.234	20.907
